"bandera","codigo_ISO","nombrePais","capitalPais","continente","regionPais","subregionPais","paisIndependiente","tieneMar","ONU","latitud","longitud","areaPais","sueldoMinimo_USD","salarioMinimoPorHora_USD","indicador","dimension","categoria","anio","decada","unidad","valorIndicador","pib_per_capita","poblacion","pib_total","desempleo"
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2020,2020,"Counts",1169,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2021,2020,"Counts",1597,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2022,2020,"Counts",1627,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2017,2010,"Counts",2752,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2018,2010,"Counts",2287,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2019,2010,"Counts",6476,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2020,2020,"Counts",7533,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2021,2020,"Counts",10551,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Intimate partner or family member",2022,2020,"Counts",14921,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2017,2010,"Counts",117,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2018,2010,"Counts",74,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2019,2010,"Counts",201,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2020,2020,"Counts",277,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2021,2020,"Counts",1041,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2022,2020,"Counts",783,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2017,2010,"Counts",1245,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2018,2010,"Counts",915,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2019,2010,"Counts",1438,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2020,2020,"Counts",1603,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2021,2020,"Counts",5873,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Other Perpetrator known to the victim",2022,2020,"Counts",8106,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2017,2010,"Counts",757,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2018,2010,"Counts",717,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2019,2010,"Counts",1353,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2020,2020,"Counts",1617,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2021,2020,"Counts",1860,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2022,2020,"Counts",2334,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2017,2010,"Counts",5009,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2018,2010,"Counts",7961,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2019,2010,"Counts",9699,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2020,2020,"Counts",11283,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2021,2020,"Counts",12537,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Perpetrator unknown to the victim",2022,2020,"Counts",16468,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2017,2010,"Counts",3412,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2018,2010,"Counts",3347,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2019,2010,"Counts",4590,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2020,2020,"Counts",3258,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2021,2020,"Counts",3520,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2022,2020,"Counts",6957,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2017,2010,"Counts",17421,9649.27816772402,123400057,1190721475906,3.419
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2018,2010,"Counts",22144,10084.7937553679,124573711,1256300182775.81,3.275
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2019,2010,"Counts",29397,10369.5553585271,125762982,1304106203902.45,3.477
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Victims of sexual violence","by relationship to perpetrator","Relationship to perpetrator is not known",2021,2020,"Counts",26125,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Violent offences","by type of offence","Acts intended to induce fear or emotional distress",2020,2020,"Counts",105954,8841.2707511328,126799054,1121064767401.51,4.44
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Violent offences","by type of offence","Acts intended to induce fear or emotional distress",2021,2020,"Counts",121341,10314.0506725979,127648148,1316569466735.28,4.019
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Violent offences","by type of offence","Acts intended to induce fear or emotional distress",2022,2020,"Counts",137811,11402.1410374782,128613117,1466464899303.69,3.256
"🇲🇽","MEX","Mexico","Mexico City","North America","Americas","North America","Si","No","Si",23,-102,1964375,416.6,2.6,"Violent offences","by type of offence","Acts intended to induce fear or emotional distress",2023,2020,"Counts",142519,13826.1306570122,129739759,1793798859343.27,2.765
